id_station,n_station,ad_station,code_insee,xlongitude,ylatitude,puiss_max,accessibilite,type_prise,n_enseigne,date_maj
,LE PETIT PRESSIGNY 1270,Place de L'église - 37350 LE PETIT PRESSIGNY,37184,0.9195071,46.9218098,18.0,24/24 7/7,E/F-T2,VIRTA,2019-02-19
,SAINTE MAURE DE TOURAINE 1310,Parking Ronsard - rue du Dr Patry - 37800 STE MAURE DE TOURAINE,37226,0.616556,47.111365,18.0,24/24 7/7,E/F-T2,VIRTA,2019-02-19
FR*EBN*PNA1INBYCYV,"Roanne, Numériparc",Numériparc 42300 Roanne,42187,4.0797159,46.0605662,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PROOMZVXRSO,"Salvizinet, Salvizinet",Salvizinet 42110 Salvizinet,42297,4.273447,45.759568,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PFJCDHNVFJV,"Roanne, Boulevard Jean Baptiste Clément",Boulevard Jean Baptiste Clément 42300 Roanne,42187,4.0828731,46.0435648,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PNLVCDQEOPZ,"Saint-Leger-Sur-Roanne, Parking aéroport",Parking aéroport 42155 Saint-Leger-Sur-Roanne,42253,4.002576,46.051967,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PWZBCXJ,"Feurs, Parking rue de l'hotel de ville",Parking rue de l'hotel de ville 42110 Feurs,42094,4.2209631,45.7446263,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PMPFTAS9LHS,"Renaison, Parking rue Robert Barathon",Parking rue Robert Barathon 42370 Renaison,42182,3.9309,46.052042,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PBMT481UC66,"Roanne, Avenue de Paris",Avenue de Paris 42300 Roanne,42187,4.069028,46.047472,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PHFWXM4PJLA,"L'Etrat, Parking rue de Verdun",Parking rue de Verdun 42580 L'Etrat,42092,4.3721251,45.4856699,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PMHD5MKUFAK,"Panissieres, Parking route de cottance",Parking route de cottance 42360 Panissieres,42165,4.3367866,45.7928662,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PTPZYRFBBHS,"Roanne, Parking Nauticum",Parking Nauticum 42300 Roanne,42187,4.059,46.0325625,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PH88YLRP16P,"Usson-En-Forez, Parking place du souvenir",Parking place du souvenir 42550 Usson-En-Forez,42318,3.941872,45.389256,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PKMKK2WXJUA,"Roanne, Centre commercial Saint Louis",Centre commercial Saint Louis 42300 Roanne,42187,4.0672642,46.0330277,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PHJJFHK,"Saint-Romain-En-Jarez, rue Suel Picat",rue Suel Picat 42800 Saint-Romain-En-Jarez,42283,4.535283,45.556094,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PGFBM3TN5RY,"La Ricamarie, Parking Boulevard Victor Hugo",Parking Boulevard Victor Hugo 42150 La Ricamarie,42183,4.3666899,45.402132,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PXVKVTT,"Saint-Martin-La-Plaine, Parking route de la Tour",Parking route de la Tour 42800 Saint-Martin-La-Plaine,42259,4.5955129,45.5434844,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PROOMZVXRSO,"Salvizinet, Salvizinet",Salvizinet 42110 Salvizinet,42297,4.273447,45.759568,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PEC5TK1JROM,"La Grand-Croix, Parking médiathèque",Parking médiathèque 42320 La Grand-Croix,42103,4.5695176,45.503968,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PJOLS2OGPGU,"Saint-Romain-Les-Atheux, Saint Romain les Atheux",Saint Romain les Atheux 42660 Saint-Romain-Les-Atheux,42286,4.376203,45.35628,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PEYECWW,"Genilac, Parking allée des bourdonnes",Parking allée des bourdonnes 42800 Genilac,42225,4.585887,45.534071,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PMCBGYNNUEB,"Saint-Genest-Lerpt, Parking médiathèque",Parking médiathèque 42530 Saint-Genest-Lerpt,42223,4.336845,45.444849,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PGMFXMF,"Saint-Andre-Le-Puy, Parking rue Victor Hugo",Parking rue Victor Hugo 42210 Saint-Andre-Le-Puy,42200,4.2589063,45.646586,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PUDCPRA,"Saint-Galmier, Parking boulevard Gabriel Cousin",Parking boulevard Gabriel Cousin 42330 Saint-Galmier,42222,4.316574,45.592093,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PMWSKGX,"Saint-Paul-En-Jarez, Parking rue des anciens combattants",Parking rue des anciens combattants 42740 Saint-Paul-En-Jarez,42271,4.5751339,45.4841525,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PPXOA6DYBFU,"La Pacaudiere, Parking gymnase",Parking gymnase 42310 La Pacaudiere,42163,3.8660344,46.1756322,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PBVGPUCVDDT,"Parigny, Parigny",Parigny 42120 Parigny,42166,4.097078,45.990188,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PAU1YWRKLWE,"Perreux, Parking super U",Parking super U 42120 Perreux,42170,4.0964775,46.0296215,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PHTIYLP7TN0,"Regny, Parking place Jacques Fougerat",Parking place Jacques Fougerat 42630 Regny,42181,4.2160722,45.989587,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PNA1INBYCYV,"Roanne, Numériparc",Numériparc 42300 Roanne,42187,4.0797159,46.0605662,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PSA4FXRNXKE,"Le Coteau, Parking capitaine Aucey",Parking capitaine Aucey 42120 Le Coteau,42071,4.085646,46.029813,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PVLJGRE,"Fontanes, Parking rue Fontanesium",Parking rue Fontanesium 42140 Fontanes,42096,4.4393281,45.5481575,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PSA4FXRNXKE,"Le Coteau, Parking capitaine Aucey",Parking capitaine Aucey 42120 Le Coteau,42071,4.085646,46.029813,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PNTEXHV,"Lorette, Parking rue Saint Joseph",Parking rue Saint Joseph 42420 Lorette,42123,4.5814558,45.5134598,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PRVMNOOPOGM,"Cellieu, Parking place Verdun",Parking place Verdun 42320 Cellieu,42032,4.5414507,45.5229189,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PVXH5EOTKP9,"Saint-Bonnet-Le-Chateau, Avenue du général Gouraud",Avenue du général Gouraud 42380 Saint-Bonnet-Le-Chateau,42204,4.064615,45.424436,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*EAMVM*1,"La Talaudiere, Parking place Jean Moulin",Rue des Anciens Combattants 42350 La Talaudière,42305,4.435219,45.481535,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PSBLMXOFNGQ,"Unieux, Parking rue Jean Jaures",Parking rue Jean Jaures 42240 Unieux,42316,4.2812527,45.3958253,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PHRSSFZ,"Saint-Heand, Parking collège Joseph Collard",Parking collège Joseph Collard 42570 Saint-Heand,42234,4.375291,45.532314,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*EBN*PFZYNI4UPQP,"Roanne, Parking avenue de Lyon",Parking avenue de Lyon 42300 Roanne,42187,4.0747703,46.0414962,22.0,24h/24 7j/7,T2 - E/F,Réseau eborn,2021-04-01
FR*SIG*PSIGE*6,Saint-Cloud - Allée des Gymnases,"Allée des Gymnases, Saint-Cloud",92064,2.212253,48.859722,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*23,Carrières-sur-Seine - Avenue du Maréchal Juin,"Avenue du Maréchal Juin, Carrières-sur-Seine",78124,2.177236,48.912132,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*38,"21 avenue de Paris, Châtillon","avenue de Paris, Châtillon",92020,2.289801,48.804916,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*38,"21 avenue de Paris, Chatillon","avenue de Paris, Châtillon",92020,2.289801,48.804916,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*73,"166 promenade du Verger, Issy-les-Moulineaux","166 promenade du Verger, Issy-les-Moulineaux",92040,2.26998,48.817518,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*11,Issy-les-Moulineaux - Camille Desmoulins,"rue Camille Desmoulins, Issy-les-Moulineaux",92040,2.264953,48.82991,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*61,Montsoult - Parking relais Fourcade,"Parking relais Fourcade, Montsoult",95430,2.320821,49.067314,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*64,"2 rue Henri Martin, Boulogne-Billancourt","rue Henri Martin, Boulogne-Billancourt",92012,2.252454,48.836544,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*26,Place Charles de Gaulle,"Place Charles de Gaulle, Ville-d'Avray",92077,2.189425,48.82634,22.0,24h/24,T2-E/F,SIGEIF,2021-01-22
FR*SIG*PSIGE*38,"21 avenue de Paris, Châtillon","avenue de Paris, Châtillon",92020,2.289801,48.804916,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*81,Issy-les-Moulineaux - 88 Avenue Général de Gaulle,"avenue du Général de Gaulle, Issy-les-Moulineaux",92040,2.277779,48.818642,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*89,Clichy -  123 Boulevard Victor Hugo,"bd Victor Hugo, Clichy",92024,2.317822,48.902293,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*42,"45 avenue du Général Leclerc, Bois-Colombes","avenue du Général Leclerc, Bois-Colombes",92009,2.270114,48.915089,7.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*37,"88 Boulevard de Vanves, Châtillon","boulevard de Vanves, Châtillon",92020,2.288515,48.80409,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*48,Boulogne-Billancourt - 15 avenue du Général de Gaulle,"12 avenue Charles de Gaulle, Boulogne-Billancourt",92012,2.2389,48.85004,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*87,Clichy -  4 rue Valiton,"rue Valiton, Clichy",92024,2.299136,48.901192,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*29,"Rue de Ponceau, Meudon","Rue de Ponceau, Meudon",92048,2.237844,48.812485,7.0,24h/24,T2-E/F,SIGEIF,2021-01-22
FR*SIG*PSIGE*24,Fontenay-le-Fleury - Place Olivier Messiaen (Gymnase du Levant),"Place Olivier Messiaen, Fontenay-le-Fleury",78242,2.05212,48.80807,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*71,"24 Boulevard de la République, Boulogne-Billancourt","Boulevard de la République, Boulogne-Billancourt, Boulogne-Billancourt",92012,2.254497,48.831851,7.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*38,"21 avenue de Paris, Châtillon","avenue de Paris, Châtillon",92020,2.289801,48.804916,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*64,"2 rue Henri Martin, Boulogne-Billancourt","rue Henri Martin, Boulogne-Billancourt",92012,2.252454,48.836544,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*3,Saint-Cloud - Maréchal Foch,"Avenue du Maréchal Foch, Saint-Cloud",92064,2.207391,48.847778,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*32,"Rue Wolfenbüttel, Sèvres","Rue Wolfenbüttel, Sèvres, Sèvres",92072,2.213829,48.814007,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*38,"21 avenue de Paris, Chatillon","avenue de Paris, Châtillon",92020,2.289801,48.804916,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*71,"24 Boulevard de la République, Boulogne-Billancourt","Boulevard de la République, Boulogne-Billancourt, Boulogne-Billancourt",92012,2.254497,48.831851,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*111,Saint-Cloud  - Rue Gaston Latouche,"Rue Gaston Latouche, Saint-Cloud",92064,2.218729,48.845411,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*41,"Rue Pruvot, Vanves","Rue Pruvot, Vanves",92075,2.28445,48.822565,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*63,"30 rue Marcel Bontemps, Boulogne-Billancourt","rue Marcel Bontemps, Boulogne-Billancourt",92012,2.240852,48.826027,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*73,"166 promenade du Verger, Issy-les-Moulineaux","166 promenade du Verger, Issy-les-Moulineaux",92040,2.26998,48.817518,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*67,"40 rue de Meudon, Boulogne-Billancourt","Rue de Meudon, Boulogne-Billancourt",92012,2.241976,48.828094,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*41,"Rue Pruvot, Vanves","Rue Pruvot, Vanves",92075,2.28445,48.822565,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*49,Sèvres - 2 avenue de la Cristallerie,"avenue de la Cristallerie, Sèvres",92072,2.222437,48.826646,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*21,Avenue des Etangs,"Avenue des Etangs, La Celle-Saint-Cloud",78126,2.131865,48.84512,22.0,24h/24,T2-E/F,SIGEIF,2021-01-22
FR*SIG*PSIGE*115,Vaucresson - parking du Square de la Croix Blanche,"parking du Square de la Croix Blanche, Vaucresson",92076,2.156808,48.838145,22.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*15,Meudon - Rue Marcel Allégot,"Rue Marcel Allégot, Meudon",92048,2.227161,48.821484,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*71,"24 Boulevard de la République, Boulogne-Billancourt","Boulevard de la République, Boulogne-Billancourt, Boulogne-Billancourt",92012,2.254497,48.831851,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*151,Maisons-Alfort - 92 général Leclerc,"92 Avenue du Général Leclerc, Maisons-Alfort",94046,2.441778,48.804958,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*44,"Place Jean Mermoz, Bois-Colombes","Place Jean Mermoz, Bois-Colombes",92009,2.271374,48.921273,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*128,Raincy - 24 avenue de la Résistance,"24 avenue de la résistance, Raincy",93062,2.512814,48.892332,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*84,Place Albert 1er - Enghien-les-Bains,"19 rue de l'arrivée, Enghien-les-Bains",95210,2.306621,48.972672,7.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*31,"Parking 19 av. Général de Gaulle, Meudon","Avenue Général de Gaulle, Meudon",92048,2.227086,48.787468,7.0,24h/24,T2-E/F,SIGEIF,2021-01-22
FR*SIG*PSIGE*79,Jouy-en-Josas - Parking Juliette Drouet,"rue Imprimeur au Bloc, Jouy-en-Josas",78322,2.164531,48.77241,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*36,"76 avenue de Verdun, Chatillon","avenue de Verdun, Châtillon",92020,2.282509,48.800106,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*59,Maisons-Alfort - 12 rue Auguste Simon,"rue Auguste Simon, Maisons-Alfort",94046,2.427408,48.802789,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*47,Viroflay - Parking du gymnase Gaillon,"28 rue Chanzy, Viroflay",78686,2.177418,48.798292,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*29,"Rue de Ponceau, Meudon","Rue de Ponceau, Meudon",92048,2.237844,48.812485,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*83,Vaucresson - Place Charles de Gaulle,"Place Charles de Gaulle, Vaucresson",92076,2.152597,48.837144,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*70,Croissy-sur-Seine - Parking du stade du chemin de Ronde,"Parking du stade du chemin de Ronde, Croissy-sur-Seine",78190,2.119152,48.887603,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*9*,Chaville - Roger Salengro,"avenue Roger Salengro, Chaville",92022,2.192191,48.813019,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*11,Issy-les-Moulineaux - Camille Desmoulins,"rue Camille Desmoulins, Issy-les-Moulineaux",92040,2.264953,48.82991,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*64,"2 rue Henri Martin, Boulogne-Billancourt","rue Henri Martin, Boulogne-Billancourt",92012,2.252454,48.836544,7.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*40,"Rue Larmeroux, Vanves","Rue Larmeroux, Vanves",92075,2.283074,48.81756,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*31,"Parking 19 av. Général de Gaulle, Meudon","Avenue Général de Gaulle, Meudon",92048,2.227086,48.787468,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*30,"Parking Terre neuve, Meudon","Parking Terre neuve, Meudon, Meudon",92048,2.235623,48.807868,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*43,"16 rue Raoul Nordling, Bois-Colombes","rue Raoul Nordling, Bois-Colombes",92009,2.263922,48.904607,7.0,24h/24,T2,SIGEIF,2021-01-22
FR*SIG*PSIGE*74,"22 avenue Jean Jaurès, Issy-les-Moulineaux","avenue Jean Jaurès, Issy-les-Moulineaux",92040,2.275795,48.822976,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*41,"Rue Pruvot, Vanves","Rue Pruvot, Vanves",92075,2.28445,48.822565,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*6,Saint-Cloud - Allée des Gymnases,"Allée des Gymnases, Saint-Cloud",92064,2.212253,48.859722,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*2,Saint-Cloud - Michel Salles,"Boulevard de la république, Saint-Cloud",92064,2.210997,48.857063,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*36,"76 avenue de Verdun, Châtillon","avenue de Verdun, Châtillon",92020,2.282509,48.800106,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*149,Vaires-sur-Marnes - Rue des pêcheurs,"Rue des pêcheurs, Vaires-sur-Marnes",77479,2.629187,48.869505,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*26,Ville-d'Avray - Place Charles de Gaulle,"Place Charles de Gaulle, Ville-d'Avray",92077,2.189425,48.82634,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*53,Marcoussis - Parking des Acacias,"Parking des Acacias, Marcoussis",91363,2.232979,48.642979,24.0,24h/24,CCS-CHADEMO,SIGEIF,2021-06-16
FR*SIG*PSIGE*40,"Rue Larmeroux, Vanves","Rue Larmeroux, Vanves",92075,2.280635,48.816671,7.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*8,Boulogne-Billancourt - Boulevard Jean Jaurès,"boulevard Jean Jaurès, Boulogne-Billancourt",92012,2.242281,48.835812,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*107,Domont - Parking de la Gare,"Parking de la Gare, Domont",95199,2.336956,49.032846,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*148,Courtry - Place Général Leclerc,"Place du général Leclerc, Courtry",77139,2.604141,48.918367,22.0,24h/24,T2-E/F,SIGEIF,2021-06-16
FR*SIG*PSIGE*86,Clichy -  7 Avenue Claude Debussy,"av Claude Debussy, Clichy",92024,2.310121,48.91003,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIG*PSIGE*71,"24 Boulevard de la République, Boulogne-Billancourt","Boulevard de la République, Boulogne-Billancourt, Boulogne-Billancourt",92012,2.254497,48.831851,7.0,24h/24,T2,SIGEIF,2021-06-16
FR*SIP*P94052*003,NOGENT-SUR-MARNE - Rue Charles VII,Rue Charles VII 94130 NOGENT-SUR-MARNE,94052,2.486093,48.836512,7.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*S13*P13036*001,EYRAGUES - Avenue Gabriel Péri,Avenue Gabriel Péri 13630 EYRAGUES,13036,4.841645,43.839761,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13096*001,SAINTES-MARIES-DE-LA-MER - Rue Des Artisans - Borne 1,Rue Des Artisans - Borne 1 13460 SAINTES-MARIES-DE-LA-MER,13096,4.42714,43.457535,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13063*001,MIRAMAS - Avenue Marco Polo,Avenue Marco Polo 13140 MIRAMAS,13063,5.00374,43.608018,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13083*001,ROGNONAS - Place Du Marché,Place Du Marché 13870 ROGNONAS,13083,4.805896282,43.89907521,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13116*001,VERQUIERES - Place de l'Eglise,Place de l'Eglise 13670 VERQUIERES,13116,4.918112,43.839632,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13027*001,CHATEAURENARD - Gare Routière - Salle Du Réal,Gare Routière - Salle Du Réal 13160 CHATEAURENARD,13027,4.852998,43.881935,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13018*001,CABANNES - Place De La Mairie,Place De La Mairie 13440 CABANNES,13018,4.948373,43.860836,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13096*002,SAINTES-MARIES-DE-LA-MER - Rue Des Artisans - Borne 2,Rue Des Artisans - Borne 2 13460 SAINTES-MARIES-DE-LA-MER,13096,4.427083,43.457513,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13076*001,PLAN-D'ORGON - Route De Cavaillon,Route De Cavaillon 13750 PLAN-D'ORGON,13076,4.998991,43.809447,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13017*001,BOULBON - Chemin De La Lone,Chemin De La Lone 13150 BOULBON,13017,4.69093,43.863427,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13066*001,NOVES - Route du 19 mars 1962,Route du 19 mars 1962 13550 NOVES,13066,4.903217,43.87559,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13018*001,CABANNES - Place De La Mairie,Place De La Mairie 13440 CABANNES,13018,4.948373,43.860836,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13064*002,MOLLEGES - Route De St Andiol,Route De St Andiol 13940 MOLLEGES,13064,4.949075,43.807491,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S13*P13027*002,CHATEAURENARD - Parking Avenue Marx Dormoy,Parking Avenue Marx Dormoy 13160 CHATEAURENARD,13027,4.857174,43.883885,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*S30*P30152*001,LES MAGES - Parking Cimetière,Parking Cimetière 30960 LES MAGES,30152,4.163658,44.22754,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30307*001,LES SALLES DU GARDON - Parking Mairie,Parking Mairie 30110 LES SALLES DU GARDON,30307,4.034398,44.206883,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30341*001,VAUVERT - Parking Raymond Erb,Parking Raymond Erb 30600 VAUVERT,30341,4.274128,43.695092,18.0,24h/24 7j/7,EF-T3-T2,Révéo,2021-09-04
FR*S30*P30185*001,MUS - Avenue Du Puits Vieux,Avenue Du Puits Vieux 30121 MUS,30185,4.201382,43.737989,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30100*001,CRUVIERS-LASCOURS - Parking Parvis Mairie,Parking Parvis Mairie 30360 CRUVIERS-LASCOURS,30100,4.204502,44.003281,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30179*001,MONTFRIN - Parking - Quai Maréchal Leclerc,Parking - Quai Maréchal Leclerc 30490 MONTFRIN,30179,4.590113,43.87411,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30117*002,FOURQUES - Parking Avenue Du Vieux Pont,Parking Avenue Du Vieux Pont 30300 FOURQUES,30117,4.611918,43.690617,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30249*001,SAINT DIONISY - Parking Chemin D'Azord,Parking Chemin D'Azord 30980 SAINT DIONISY,30249,4.231953,43.807424,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30189*012,NIMES - Rue Auguste,Rue Auguste 30000 NIMES,30189,4.355778,43.839599,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30111*001,FOISSAC - Rd 981,Rd 981 30700 FOISSAC,30111,4.2992,44.044633,4.0,24h/24 7j/7,EF,Révéo,2021-09-04
FR*S30*P30138*001,LANGLADE - Chemin Des Aires,Chemin Des Aires 30980 LANGLADE,30138,4.246723,43.805101,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S30*P30315*001,SAZE - Parking Salle Polyvalente,Parking Salle Polyvalente 30650 SAZE,30315,4.679737,43.942676,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
